629, 44705
384, 38425
918, 14368
151, 31263
602, 21868
559, 52331
96, 8638
397, 39259
873, 41804
585, 46142
441, 22799
964, 41321
128, 44399
119, 37726
117, 2100
27, 53294
74, 4656
296, 29557
517, 36879
371, 21023
297, 7117
618, 7323
248, 21573
810, 17788
861, 25920
861, 17495
1079, 54055
115, 52884
484, 31260
567, 13481
858, 41857
781, 31338
127, 5026
674, 28535
376, 53817
291, 34146
914, 2845
235, 37803
827, 30983
290, 49650
93, 30811
459, 14846
15, 49839
445, 54567
298, 47664
819, 36795
233, 24835
1287, 41394
598, 54055
559, 17788
946, 8528
275, 5082
195, 43181
136, 19270
740, 14113
357, 14211
89, 40715
528, 13844
925, 47606
724, 965
210, 1360
877, 4038
294, 50392
464, 26168
910, 39629
294, 44832
443, 27109
136, 10785
197, 27789
8, 40818
388, 41847
898, 47354
411, 32924
528, 52466
306, 13640
1186, 39552
411, 21279
677, 23866
321, 12330
182, 17978
435, 38479
855, 18085
815, 49196
257, 25995
711, 15678
272, 49951
1223, 24432
286, 5859
921, 17631
14, 107
751, 5571
478, 23730
485, 39312
62, 26187
159, 21171
296, 20840
105, 950
44, 4442
372, 20899
469, 40830
34, 25631
548, 54280
182, 28769
396, 50901
663, 21375
526, 41956
319, 35419
702, 49004
72, 48801
1139, 33044
1275, 29035
279, 28713
404, 11656
1085, 31834
683, 19638
250, 39646
831, 17788
954, 11995
403, 17305
377, 6919
393, 46399
827, 979
340, 15011
827, 51997
959, 32533
138, 14113
1034, 24604
18, 34730
1115, 49451
93, 6172
587, 18085
389, 53926
259, 44196
495, 19643
396, 26806
371, 5918
75, 14296
615, 46534
100, 43059
43, 17515
525, 52846
169, 23486
93, 47205
8, 18714
49, 52653
89, 724
448, 29557
44, 30811
290, 44473
1051, 12466
525, 2664
268, 42294
390, 26134
793, 24432
684, 21023
249, 12603
906, 31399
115, 41666
110, 3587
189, 33934
89, 42690
745, 15945
246, 21605
544, 54837
79, 21052
761, 7997
393, 22800
1235, 8386
89, 38099
249, 12829
366, 16487
965, 44256
321, 39377
703, 19956
431, 47137
724, 862
479, 13956
724, 769
517, 15160
987, 17305
732, 51899
601, 39830
12, 53626
43, 263
1068, 17788
445, 8117
44, 41857
222, 4686
668, 22358
684, 20486
302, 13747
457, 29379
1033, 30811
852, 38479
20, 13459
37, 15929
250, 5571
254, 48866
868, 30811
744, 30811
208, 28955
314, 13437
230, 39294
127, 55383
253, 15994
397, 43327
1031, 14537
317, 48360
724, 739
124, 49858
5, 41417
308, 7827
382, 40825
602, 47533
186, 22800
434, 40650
474, 35686
443, 21090
266, 22329
89, 38479
505, 45696
175, 44655
607, 30436
3, 51661
295, 42956
269, 18738
744, 22459
280, 53626
21, 37443
49, 54728
738, 39236
525, 13843
276, 36521
440, 34880
390, 32924
362, 15193
422, 39259
1054, 47205
344, 8811
250, 47354
189, 52745
259, 48979
103, 51579
689, 19638
38, 29669
40, 52483
856, 45642
1380, 17495
443, 42732
611, 43181
95, 17515
72, 19263
576, 32616
485, 34797
198, 51070
299, 16518
3, 43375
1380, 24432
110, 41564
858, 10860
106, 926
106, 39566
89, 44828
86, 28772
976, 32630
100, 24062
667, 47532
582, 2837
758, 4994
1099, 32630
153, 50748
660, 51579
440, 28262
195, 8719
276, 10860
219, 29715
595, 42413
435, 20472
1172, 2404
279, 35731
171, 25970
804, 55363
611, 15661
102, 49442
40, 42872
505, 6272
233, 32394
359, 33701
53, 24901
560, 22799
972, 47884
195, 15661
480, 9920
1177, 24086
5, 48092
792, 30852
79, 8529
574, 10711
34, 18003
943, 1360
22, 15408
119, 12798
1186, 52958
964, 47788
817, 18330
356, 2392
351, 6819
804, 15135
187, 10516
140, 27109
815, 26187
361, 44903
745, 8697
532, 33027
186, 32924
162, 25284
1021, 50070
358, 30811
994, 10576
19, 38290
104, 3860
852, 15366
87, 6913
598, 12565
154, 50082
269, 27866
253, 19730
804, 42418
646, 39629
234, 46490
809, 32752
27, 24049
150, 254
940, 20472
516, 12114
111, 44374
448, 12398
188, 53253
191, 44800
53, 14484
415, 2844
598, 4702
548, 40039
724, 35895
474, 2837
249, 14672
564, 26778
128, 10860
273, 20295
34, 11579
606, 49593
869, 6888
281, 15011
655, 36553
805, 1957
593, 6171
168, 3616
799, 9553
288, 27950
1044, 40180
371, 46700
860, 40593
56, 11042
124, 46806
803, 27329
847, 16477
244, 48704
565, 26722
683, 43749
619, 19626
467, 37894
486, 20133
328, 9995
206, 55383
403, 38228
978, 17338
1220, 47953
495, 24604
187, 402
257, 33027
41, 47613
536, 46102
389, 41614
370, 25608
357, 50974
378, 21052
408, 44683
110, 24637
133, 18138
564, 1359
943, 47306
818, 4702
57, 1393
784, 28876
826, 23050
483, 45279
366, 13076
808, 33027
836, 52780
257, 17071
350, 29287
214, 15054
391, 7586
585, 11683
354, 35619
157, 10897
778, 54868
498, 877
544, 34413
441, 26751
695, 1051
139, 35336
599, 38885
310, 10470
364, 52406
13, 40472
174, 22769
414, 15978
393, 21712
150, 4703
256, 55076
78, 41936
253, 38377
845, 38722
1134, 49858
134, 39263
83, 32924
134, 37782
263, 17549
619, 13576
335, 28955
178, 9619
404, 47137
322, 28981
158, 15827
195, 3793
558, 2242
353, 53010
264, 23078
541, 43749
22, 29629
947, 22069
323, 14484
536, 44591
551, 36563
711, 10329
243, 34445
183, 9065
210, 49041
106, 33209
702, 4442
123, 46337
533, 47060
397, 9619
246, 42884
270, 22459
557, 39830
117, 26650
394, 11510
793, 17145
35, 44055
96, 13489
629, 49619
823, 23449
497, 14113
427, 5265
82, 53926
846, 32909
113, 51955
411, 48094
259, 48230
361, 54079
900, 41956
974, 29035
71, 10539
142, 29696
315, 53437
639, 5295
2, 53971
712, 23233
484, 34445
170, 15577
585, 26168
478, 31592
186, 54163
416, 47270
925, 5746
176, 16030
1318, 24432
196, 46895
431, 53926
981, 41321
201, 20083
484, 5907
220, 19410
149, 4704
454, 33467
591, 17863
893, 54453
791, 3985
282, 21605
684, 12563
693, 48704
360, 51997
27, 552
454, 51846
114, 18990
794, 43025
56, 19270
287, 43059
105, 19231
639, 19022
837, 51579
391, 12055
197, 10282
594, 10860
155, 15688
885, 15135
708, 15661
79, 41905
1253, 17495
1033, 5463
31, 19626
703, 29379
44, 38479
597, 27802
819, 51745
327, 54121
82, 29395
152, 30463
1380, 14537
203, 41847
1006, 16864
378, 724
180, 48866
672, 9244
1068, 2392
590, 16622
313, 23951
110, 23252
633, 19031
707, 41857
429, 43749
21, 39482
360, 29669
560, 51531
742, 41471
139, 3700
216, 4358
836, 51745
229, 50704
234, 16458
331, 6495
759, 22358
5, 593
279, 20083
251, 7228
889, 8905
668, 42034
441, 54163
368, 22737
347, 44304
11, 42732
149, 25310
663, 42320
604, 4840
463, 20609
270, 50392
481, 21730
1144, 7586
568, 20811
65, 51720
151, 21109
8, 451
432, 37208
1507, 15782
647, 8343
41, 8058
104, 33975
1220, 27601
110, 53253
717, 17788
84, 47270
179, 33730
875, 39830
36, 9011
43, 40818
65, 39736
625, 19956
29, 19871
198, 48866
732, 1359
95, 10897
156, 14113
537, 16881
542, 2931
532, 1797
815, 48953
868, 46490
602, 14368
348, 55383
9, 1607
583, 885
177, 30539
322, 35895
587, 41956
196, 1460
374, 47959
363, 32533
259, 788
474, 3137
775, 42944
612, 25963
1057, 35681
23, 25135
481, 627
658, 30811
338, 24376
676, 4897
759, 10715
82, 15929
426, 29035
330, 13489
518, 3793
685, 46918
199, 47205
784, 23695
286, 4686
940, 5463
964, 20818
221, 26046
13, 1055
277, 14537
648, 48705
839, 1460
431, 22799
150, 38966
674, 31592
838, 8427
424, 2483
259, 34093
844, 41658
76, 10675
1273, 23866
74, 7809
277, 50640
363, 3462
485, 16923
402, 4325
583, 29629
128, 33919
696, 27414
44, 53971
511, 23582
521, 24086
407, 11803
381, 23866
180, 26410
660, 8918
161, 22799
114, 19940
1047, 8112
65, 46317
783, 2196
582, 31518
2, 23058
890, 44681
586, 38180
27, 41339
225, 46096
731, 52104
850, 27239
79, 42761
425, 44304
166, 10470
569, 724
952, 10860
343, 53816
924, 10576
1074, 32630
209, 35368
41, 41857
377, 17788
1066, 17213
448, 1344
60, 25362
732, 21047
6, 33696
524, 24835
619, 43181
200, 20800
169, 4647
514, 22773
204, 3145
232, 55408
740, 15396
613, 34466
460, 43402
573, 996
78, 49511
101, 6809
12, 23758
297, 14187
548, 24629
443, 24610
489, 11392
544, 24432
171, 40279
1235, 47082
10, 19626
816, 42110
451, 31452
885, 16881
195, 52406
692, 30364
508, 6235
80, 10575
461, 29925
102, 20961
240, 51817
269, 26622
425, 13566
169, 31338
928, 47137
485, 30968
218, 46399
401, 1798
127, 20981
158, 12618
380, 41718
425, 9429
155, 27789
268, 32279
296, 41804
523, 12779
858, 20472
110, 12114
61, 8697
273, 45328
558, 11407
435, 35895
391, 16708
246, 31849
351, 7095
104, 53427
400, 19623
964, 2844
75, 8683
602, 724
68, 11033
494, 22924
360, 42956
683, 53926
51, 41638
236, 46016
427, 35026
373, 11468
383, 49716
39, 44596
1071, 52399
401, 13380
993, 8918
239, 12933
26, 38780
10, 15661
828, 52846
780, 3526
748, 20455
701, 12114
460, 28790
442, 30511
145, 2775
758, 49291
593, 41783
512, 1051
299, 15366
453, 41009
376, 14113
880, 52068
852, 52331
461, 8260
679, 33125
18, 42348
246, 28713
641, 27360
181, 41783
85, 36451
191, 7727
546, 41572
87, 31866
371, 38608
294, 4442
366, 16743
111, 254
354, 9584
330, 42956
954, 29035
130, 36084
668, 10808
296, 51556
277, 18138
10, 14113
115, 19871
35, 24323
1262, 18802
1045, 15366
282, 33696
238, 44654
63, 39177
85, 13843
44, 724
146, 48307
123, 2483
35, 1798
393, 53354
747, 10983
69, 42214
808, 17633
752, 2007
197, 41804
847, 1460
915, 20486
608, 49626
6, 32907
434, 2964
546, 19410
34, 14283
630, 33721
270, 44903
148, 44655
591, 17213
959, 46785
238, 55076
131, 50240
836, 2788
247, 40149
479, 14113
257, 8380
861, 49746
472, 5752
104, 44307
1194, 6888
142, 2788
1050, 52406
638, 17470
668, 30811
328, 36541
215, 31687
326, 31558
1010, 17788
594, 41417
602, 30033
119, 46746
148, 13449
463, 13678
286, 41543
732, 21799
852, 12948
52, 30036
201, 12779
964, 29156
1500, 1993
36, 53060
368, 13720
394, 47112
179, 14846
191, 13287
495, 24628
692, 24432
93, 583
1033, 35895
449, 26146
482, 22706
338, 1607
221, 31835
17, 5602
1253, 54235
38, 14099
133, 31260
378, 8529
311, 40929
700, 26778
167, 35556
248, 35891
1149, 42678
549, 33977
328, 22752
13, 19588
137, 52383
924, 12948
619, 3793
724, 1000
272, 19569
134, 35236
701, 25415
109, 44903
14, 21109
624, 49024
125, 31016
328, 11698
108, 8697
893, 43535
956, 34533
318, 4570
327, 55053
178, 36640
336, 439
48, 35895
102, 7289
289, 5797
439, 30597
320, 46327
248, 48732
693, 50392
1011, 40784
464, 25106
559, 583
1033, 20818
52, 15689
301, 22337
747, 14113
676, 27862
480, 3894
606, 17788
1287, 53542
198, 39259
615, 52383
602, 45753
57, 43073
552, 25441
96, 19600
214, 24917
469, 35236
601, 36553
338, 38732
974, 24432
22, 55363
564, 18085
525, 2196
243, 23447
456, 8432
296, 43749
180, 14113
38, 13246
669, 38479
10, 54277
615, 1797
606, 30811
126, 43440
471, 2100
957, 17213
477, 12597
176, 3894
518, 12398
146, 22784
508, 24323
685, 42418
1087, 17063
95, 4325
514, 34466
174, 15954
41, 44256
520, 21617
460, 26046
800, 27131
821, 39066
619, 49038
107, 22044
333, 50108
544, 38426
366, 49746
315, 43181
891, 15430
182, 53230
376, 12236
267, 26931
703, 15822
388, 50957
327, 26817
495, 15366
363, 27293
362, 52466
104, 22599
59, 15135
108, 20754
875, 19643
58, 24917
393, 44374
338, 9325
355, 44196
602, 5463
337, 481
391, 22599
710, 6769
564, 15135
289, 52821
408, 29637
287, 32394
606, 22799
232, 2888
364, 39663
524, 44245
217, 32824
299, 17853
177, 5874
1123, 22769
70, 24922
1199, 17047
778, 43819
472, 38780
229, 46806
9, 45568
703, 27332
408, 39608
208, 37392
50, 38772
251, 17123
95, 35977
688, 33027
394, 45226
58, 21829
553, 35619
543, 7586
189, 1109
1091, 28364
954, 21868
594, 15408
1051, 25777
73, 12824
43, 36369
142, 23313
150, 38093
208, 54980
384, 4656
954, 12152
385, 38425
6, 48094
1053, 15054
726, 15355
712, 48117
589, 25441
1175, 43535
179, 42084
213, 30436
1068, 32533
554, 42884
186, 46770
674, 24812
703, 10983
497, 28535
13, 13256
831, 39851
9, 54544
425, 2788
542, 43582
1177, 2100
687, 42885
364, 21279
143, 7377
591, 26347
320, 38290
13, 10785
156, 32787
171, 1903
369, 6803
120, 4673
1031, 15366
1031, 38479
383, 53947
920, 28535
3, 8961
13, 47959
20, 15929
103, 573
180, 46022
228, 452
221, 18747
368, 53213
712, 51899
161, 14113
427, 8905
549, 51158
1223, 30364
328, 12152
132, 39579
57, 37592
607, 6362
831, 47884
404, 21712
97, 49959
205, 46530
75, 27298
963, 21868
202, 41078
953, 22784
61, 26203
308, 47362
93, 35368
1090, 14537
663, 33125
299, 50901
483, 22706
187, 3137
4, 2964
272, 481
403, 48068
703, 40034
312, 6207
294, 30811
1068, 5463
910, 26101
85, 25970
146, 20754
306, 18569
603, 51571
230, 3301
108, 13429
311, 55363
446, 573
116, 43181
77, 10282
907, 18539
1031, 29035
1093, 48640
1050, 33876
379, 19626
67, 17782
492, 18145
754, 945
218, 43323
1389, 11656
309, 42820
296, 22554
557, 10715
23, 14494
249, 47433
935, 33723
943, 19638
245, 26513
695, 44706
1123, 28231
34, 18138
148, 5826
700, 13576
644, 12152
514, 30811
965, 20472
656, 46761
